,Unnamed: 0,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
154,740.0,839.0,0.0,1,"Gallagher, Mr. Martin",male,55.5,2.0,2.0,384461,27.75,C65,C
155,32.0,839.0,0.0,3,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",female,55.5,2.0,3.0,349245,37.0042,E36,C
156,342.0,839.0,1.0,1,"Bryhl, Mr. Kurt Arnold Gottfrid",male,55.5,4.0,6.0,330923,12.525,B38,
157,7.0,839.0,0.0,2,"Bishop, Mr. Dickinson H",male,39.0,1.0,6.0,349208,33.5,C32,C
158,447.0,839.0,0.0,?,"Dick, Mrs. Albert Adrian (Vera Gillespie)",male,8.0,5.0,1.0,372622,31.3875,B4,
159,470.0,839.0,1.0,3,"Hood, Mr. Ambrose Jr",male,64.0,5.0,2.0,29105,27.0,C103,Q
160,191.0,839.0,0.0,3,"Lovell, Mr. John Hall (""Henry"")",male,16.0,2.0,2.0,C.A. 29395,227.525,A5,S
161,309.0,839.0,1.0,?,"McEvoy, Mr. Michael",female,32.5,2.0,3.0,C.A. 24579,33.5,A26,
162,17.0,839.0,0.0,2,"Petterson, Mr. Johan Emil",male,60.0,3.0,3.0,2629,17.4,D6,C
163,396.0,839.0,0.0,?,"Stone, Mrs. George Nelson (Martha Evelyn)",male,54.0,1.0,1.0,228414,7.7292,F4,
164,177.0,839.0,0.0,?,"Doling, Mrs. John T (Ada Julia Bone)",male,23.5,0.0,0.0,315097,56.9292,B4,Q
165,718.0,839.0,0.0,2,"McCoy, Mr. Bernard",male,48.0,3.0,4.0,315082,13.8583,C148,C
166,46.0,839.0,0.0,3,"Harris, Mr. Henry Birkhardt",female,49.0,8.0,6.0,STON/O2. 3101283,12.65,F G63,Q
167,616.0,839.0,1.0,3,"Osman, Mrs. Mara",male,26.0,4.0,3.0,A/5. 3336,90.0,B18,
168,73.0,839.0,0.0,1,"Coutts, Master. Eden Leslie ""Neville""",male,20.5,8.0,0.0,349240,18.7875,C90,
169,621.0,839.0,0.0,?,"Reed, Mr. James George",female,55.5,5.0,1.0,234686,7.4958,B94,Q
170,601.0,839.0,0.0,?,"Lefebre, Miss. Jeannie",male,3.0,2.0,4.0,PC 17759,9.5,E121,Q
171,568.0,839.0,0.0,2,"del Carlo, Mr. Sebastiano",male,30.0,3.0,0.0,239855,15.5,,Q
172,418.0,839.0,0.0,1,"Calderhead, Mr. Edward Pennington",female,47.0,0.0,1.0,330923,7.8958,F4,Q
173,754.0,839.0,1.0,3,"Jenkin, Mr. Stephen Curnow",female,17.0,2.0,5.0,11751,8.3625,C65,C
174,180.0,839.0,0.0,1,"Carlsson, Mr. August Sigfrid",male,23.5,5.0,4.0,29103,8.6833,B58 B60,C
175,420.0,839.0,0.0,2,"Blank, Mr. Henry",female,22.0,1.0,1.0,A/5 21174,12.35,E38,Q
176,281.0,839.0,0.0,1,"Serepeca, Miss. Augusta",female,37.0,3.0,3.0,2651,108.9,C2,
177,782.0,839.0,0.0,?,"Butler, Mr. Reginald Fenton",male,6.0,0.0,6.0,350052,14.5,A23,S
178,677.0,839.0,1.0,1,"Morrow, Mr. Thomas Rowan",male,16.0,4.0,4.0,347466,13.8625,E12,
179,293.0,839.0,0.0,1,"Levy, Mr. Rene Jacques",female,40.0,3.0,4.0,STON/O 2. 3101288,7.75,C106,C
180,32.0,839.0,0.0,2,"Hansen, Mr. Henry Damsgaard",female,30.5,5.0,0.0,244373,6.75,D,
181,171.0,839.0,0.0,?,"Skoog, Miss. Margit Elizabeth",male,21.0,0.0,6.0,2667,7.1417,A19,Q
182,382.0,839.0,1.0,1,"Jussila, Mr. Eiriik",male,46.0,0.0,2.0,374910,20.525,B5,Q
183,283.0,839.0,1.0,?,"Olsson, Miss. Elina",male,31.0,5.0,2.0,SOTON/O.Q. 3101310,35.5,E31,C
184,26.0,839.0,0.0,2,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",male,6.0,8.0,3.0,248747,8.1125,D48,S
185,236.0,839.0,0.0,2,"Davies, Master. John Morgan Jr",male,10.0,1.0,2.0,11753,18.75,C92,S
186,643.0,839.0,1.0,2,"Garfirth, Mr. John",male,47.0,0.0,2.0,383121,11.2417,B58 B60,C
187,493.0,839.0,0.0,2,"Kink-Heilmann, Miss. Luise Gretchen",male,48.0,2.0,3.0,24160,7.7333,B77,S
188,332.0,839.0,1.0,2,"Peter, Miss. Anna",male,40.5,5.0,0.0,2664,12.35,D10 D12,
189,258.0,839.0,0.0,?,"Sdycoff, Mr. Todor",female,0.83,5.0,0.0,364851,9.8375,E10,C
190,850.0,839.0,0.0,?,"Stead, Mr. William Thomas",female,30.5,3.0,6.0,11967,89.1042,C65,Q
191,582.0,839.0,1.0,?,"Lang, Mr. Fang",male,80.0,0.0,5.0,2223,52.5542,C123,Q
192,451.0,839.0,1.0,2,"Campbell, Mr. William",male,57.0,5.0,6.0,113781,247.5208,C23 C25 C27,
193,296.0,839.0,0.0,1,"Stewart, Mr. Albert A",male,0.42,5.0,0.0,17453,63.3583,A34,
194,106.0,839.0,1.0,2,"Abelson, Mr. Samuel",male,45.0,8.0,1.0,347082,12.525,F38,
195,750.0,839.0,1.0,1,"Skoog, Miss. Margit Elizabeth",female,32.5,5.0,5.0,CA 2144,8.6542,C45,S
196,714.0,839.0,1.0,1,"O'Connell, Mr. Patrick D",female,28.0,2.0,4.0,2695,69.55,B42,
197,230.0,839.0,0.0,3,"Newell, Miss. Marjorie",female,26.0,1.0,4.0,14973,21.6792,D50,Q
198,715.0,839.0,0.0,2,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,18.0,5.0,1.0,36864,211.3375,B77,S
199,47.0,839.0,1.0,2,"Stanley, Mr. Edward Roland",female,41.0,0.0,6.0,12460,27.9,C95,S
200,420.0,839.0,0.0,3,"Reeves, Mr. David",male,30.5,1.0,1.0,315088,69.3,C50,S
201,49.0,839.0,0.0,3,"Gale, Mr. Shadrach",female,56.0,3.0,5.0,2693,4.0125,C23 C25 C27,Q
202,849.0,839.0,0.0,?,"Sirayanian, Mr. Orsen",female,34.0,4.0,0.0,347742,8.5167,B57 B59 B63 B66,S
203,809.0,839.0,0.0,1,"Ford, Miss. Robina Maggie ""Ruby""",female,59.0,0.0,5.0,230136,7.8875,C104,Q
204,615.0,839.0,1.0,2,"Osen, Mr. Olaf Elon",male,0.83,2.0,6.0,34218,27.0,C83,S
205,0.0,839.0,1.0,3,"Andersson, Miss. Erna Alexandra",female,28.0,4.0,5.0,349222,8.85,E121,
206,835.0,839.0,1.0,?,"Widegren, Mr. Carl/Charles Peter",male,31.0,4.0,0.0,35273,7.25,T,C
207,193.0,839.0,0.0,2,"Mangan, Miss. Mary",male,31.0,0.0,0.0,STON/O 2. 3101289,7.4958,B4,Q
208,888.0,839.0,1.0,?,"Hagland, Mr. Ingvald Olai Olsen",male,24.5,2.0,0.0,349233,61.175,E24,
209,690.0,839.0,0.0,3,"Pinsky, Mrs. (Rosa)",female,51.0,4.0,4.0,347089,55.0,C99,C
210,789.0,839.0,0.0,1,"Willey, Mr. Edward",female,45.5,5.0,5.0,211536,151.55,C91,C
211,290.0,839.0,0.0,3,"Augustsson, Mr. Albert",male,20.0,2.0,4.0,349207,7.925,D47,Q
212,274.0,839.0,1.0,3,"Leinonen, Mr. Antti Gustaf",female,0.83,3.0,3.0,SOTON/OQ 392086,15.75,E31,S
213,681.0,839.0,0.0,2,"Smith, Mr. Richard William",male,35.0,3.0,1.0,345773,106.425,C111,S
214,2.0,839.0,0.0,2,"Madigan, Miss. Margaret ""Maggie""",male,38.0,1.0,4.0,371110,30.0,C92,
215,159.0,839.0,0.0,?,"Caldwell, Master. Alden Gates",male,10.0,2.0,1.0,PC 17760,46.9,G6,C
216,720.0,839.0,0.0,2,"O'Connell, Mr. Patrick D",female,36.0,1.0,4.0,237789,55.0,D50,
217,727.0,839.0,0.0,?,"LeRoy, Miss. Bertha",female,37.0,8.0,5.0,350025,7.7292,B28,
218,615.0,839.0,0.0,?,"Dooley, Mr. Patrick",male,55.0,8.0,5.0,370376,7.2292,D33,S
219,662.0,839.0,0.0,1,"Risien, Mr. Samuel Beard",male,47.0,5.0,4.0,250647,6.4958,C49,C
220,553.0,839.0,1.0,3,"Horgan, Mr. John",female,47.0,2.0,5.0,3101276,7.8542,E38,S
221,876.0,839.0,0.0,1,"Olsson, Miss. Elina",male,45.5,0.0,6.0,SCO/W 1585,8.6625,B35,
222,160.0,839.0,1.0,1,"Carter, Master. William Thornton II",male,57.0,8.0,2.0,STON/O2. 3101271,27.9,F38,
223,391.0,839.0,0.0,3,"Icard, Miss. Amelie",male,10.0,4.0,5.0,236853,8.6625,B73,C
224,357.0,839.0,1.0,?,"Reeves, Mr. David",female,34.0,3.0,4.0,28213,30.6958,C83,Q
225,587.0,839.0,1.0,2,"Dakic, Mr. Branko",female,,3.0,6.0,349212,33.5,C128,S
226,444.0,839.0,1.0,1,"Emir, Mr. Farred Chehab",male,34.0,2.0,3.0,11752,10.4625,A20,
227,745.0,839.0,0.0,?,"Molson, Mr. Harry Markland",female,56.0,8.0,3.0,230434,81.8583,B50,C
228,589.0,839.0,0.0,?,"Chapman, Mr. John Henry",male,47.0,0.0,5.0,2694,77.9583,A19,C
229,660.0,839.0,0.0,?,"Ibrahim Shawah, Mr. Yousseff",female,28.5,3.0,4.0,PC 17590,15.7417,C118,S
230,597.0,839.0,1.0,3,"Denkoff, Mr. Mitto",female,28.0,8.0,6.0,234818,11.1333,D35,
231,757.0,839.0,0.0,3,"Yousseff, Mr. Gerious",male,15.0,8.0,2.0,376564,11.1333,C128,C
232,37.0,839.0,1.0,1,"O'Connor, Mr. Maurice",male,4.0,2.0,1.0,349201,25.5875,E17,C
233,791.0,839.0,0.0,2,"Palsson, Miss. Torborg Danira",female,2.0,1.0,3.0,371362,6.95,E25,S
234,816.0,839.0,1.0,?,"Graham, Miss. Margaret Edith",male,23.0,8.0,5.0,345774,0.0,E50,C
235,108.0,839.0,1.0,1,"Connors, Mr. Patrick",male,41.0,0.0,1.0,349242,27.75,E33,
236,876.0,839.0,0.0,2,"Jarvis, Mr. John Denzil",male,29.0,0.0,2.0,113781,5.0,A20,S
237,192.0,839.0,0.0,3,"Kantor, Mr. Sinai",male,18.0,5.0,1.0,345572,12.475,C52,
238,114.0,839.0,0.0,1,"Herman, Mrs. Samuel (Jane Laver)",female,52.0,2.0,6.0,PC 17585,18.7875,B30,C
239,212.0,839.0,0.0,3,"Honkanen, Miss. Eliina",female,50.0,2.0,6.0,STON/O 2. 3101293,7.2292,D15,C
240,517.0,839.0,0.0,3,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,21.0,3.0,6.0,3101264,7.8542,B28,S
241,126.0,839.0,1.0,2,"McGovern, Miss. Mary",female,51.0,5.0,3.0,STON/O 2. 3101280,13.4167,E58,S
242,104.0,839.0,1.0,2,"McCormack, Mr. Thomas Joseph",female,12.0,1.0,0.0,PC 17318,13.5,B30,Q
243,122.0,839.0,1.0,?,"Chapman, Mr. Charles Henry",male,50.0,1.0,0.0,2626,15.55,B20,
244,83.0,839.0,0.0,1,"Vanden Steen, Mr. Leo Peter",female,,1.0,4.0,Fa 265302,27.9,C90,Q
245,696.0,839.0,0.0,1,"Allen, Mr. William Henry",female,41.0,8.0,2.0,248727,47.1,,Q
246,336.0,839.0,1.0,1,"Hunt, Mr. George Henry",male,11.0,5.0,6.0,330958,7.725,C118,
247,638.0,839.0,1.0,2,"Razi, Mr. Raihed",male,25.0,0.0,0.0,A/5 2817,15.0458,E31,C
248,693.0,839.0,0.0,?,"Hosono, Mr. Masabumi",female,53.0,8.0,4.0,113501,33.0,C95,
249,823.0,839.0,0.0,2,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,39.0,1.0,5.0,29750,7.55,A23,
250,344.0,839.0,0.0,2,"Andersson, Mr. August Edvard (""Wennerstrom"")",female,4.0,8.0,2.0,248723,12.2875,D45,C
251,781.0,839.0,0.0,2,"Lievens, Mr. Rene Aime",male,29.0,0.0,3.0,367231,113.275,C118,
252,395.0,839.0,1.0,3,"Goncalves, Mr. Manuel Estanslas",male,58.0,8.0,5.0,P/PP 3381,75.25,D21,S
253,475.0,839.0,1.0,1,"Vander Planke, Miss. Augusta Maria",male,42.0,8.0,2.0,347062,13.8625,C62 C64,
254,621.0,839.0,0.0,3,"Madill, Miss. Georgette Alexandra",male,14.0,3.0,5.0,21440,15.05,E44,
255,532.0,839.0,0.0,?,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,47.0,2.0,0.0,239854,15.85,C22 C26,C
256,156.0,839.0,1.0,2,"Silverthorne, Mr. Spencer Victor",male,35.0,3.0,5.0,382651,56.9292,E121,S
257,751.0,839.0,1.0,2,"Jenkin, Mr. Stephen Curnow",female,9.0,8.0,5.0,12749,8.6625,A34,
258,504.0,839.0,0.0,?,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,24.0,2.0,3.0,230434,7.125,B42,Q
259,516.0,839.0,0.0,3,"Salkjelsvik, Miss. Anna Kristine",female,45.5,3.0,2.0,SC/PARIS 2146,9.5,C49,S
260,53.0,839.0,0.0,2,"Panula, Master. Urho Abraham",female,49.0,4.0,6.0,244367,211.3375,A20,
261,656.0,839.0,0.0,1,"Birkeland, Mr. Hans Martin Monsen",female,74.0,3.0,6.0,12749,6.4375,D20,S
262,846.0,839.0,1.0,?,"Kimball, Mr. Edwin Nelson Jr",female,31.0,8.0,3.0,370373,120.0,C118,C
263,368.0,839.0,0.0,1,"Culumovic, Mr. Jeso",male,5.0,0.0,4.0,4136,51.4792,C70,Q
264,884.0,839.0,0.0,?,"McCoy, Miss. Agnes",male,31.0,0.0,6.0,2690,8.6833,B82 B84,
265,698.0,839.0,0.0,?,"Murphy, Miss. Margaret Jane",male,34.0,5.0,4.0,347076,83.1583,E38,S
266,683.0,839.0,1.0,3,"Andersson, Master. Sigvard Harald Elias",male,58.0,4.0,5.0,13214,512.3292,C30,C
267,244.0,839.0,1.0,3,"Maioni, Miss. Roberta",male,35.0,4.0,4.0,13567,22.025,F G73,Q
268,595.0,839.0,0.0,?,"Hansen, Mr. Henry Damsgaard",female,12.0,8.0,4.0,14312,134.5,C85,S
269,740.0,839.0,1.0,2,"Van Impe, Mr. Jean Baptiste",male,45.0,4.0,3.0,113760,135.6333,B71,Q
270,153.0,839.0,0.0,3,"Newell, Miss. Madeleine",female,41.0,8.0,2.0,SOTON/O.Q. 392078,22.025,C62 C64,C
271,313.0,839.0,0.0,1,"Markun, Mr. Johann",male,44.0,3.0,6.0,W./C. 14258,26.0,F G73,S
272,212.0,839.0,1.0,2,"Walker, Mr. William Anderson",female,37.0,4.0,1.0,13213,78.85,C78,S
273,416.0,839.0,1.0,?,"Boulos, Mrs. Joseph (Sultana)",female,36.5,8.0,1.0,113773,69.55,D35,Q
274,297.0,839.0,1.0,3,"Silven, Miss. Lyyli Karoliina",male,23.0,3.0,2.0,363294,8.05,E50,Q
275,864.0,839.0,1.0,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,51.0,3.0,3.0,7546,55.4417,C85,C
276,784.0,839.0,0.0,1,"Smiljanic, Mr. Mile",male,23.0,4.0,0.0,27849,61.175,D30,C
277,322.0,839.0,1.0,1,"Petterson, Mr. Johan Emil",male,1.0,1.0,2.0,SCO/W 1585,50.4958,B4,S
278,667.0,839.0,0.0,?,"Goodwin, Mr. Charles Edward",female,52.0,0.0,6.0,349218,9.475,D46,Q
279,793.0,839.0,1.0,?,"Chronopoulos, Mr. Apostolos",male,14.0,1.0,1.0,PC 17601,28.5,F2,Q
280,119.0,839.0,0.0,1,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",male,24.0,8.0,2.0,2626,39.0,C78,Q
281,572.0,839.0,1.0,?,"Rosblom, Mr. Viktor Richard",female,0.42,4.0,5.0,110564,16.1,F G73,Q
282,4.0,839.0,0.0,1,"Plotcharsky, Mr. Vasil",male,57.0,3.0,3.0,349201,7.3125,A10,S
283,813.0,839.0,1.0,?,"Andersson, Miss. Ebba Iris Alfrida",male,55.5,5.0,2.0,C.A. 33111,247.5208,D17,C
284,354.0,839.0,0.0,3,"Dean, Master. Bertram Vere",male,0.42,5.0,0.0,350050,49.5,D7,Q
285,147.0,839.0,1.0,1,"Harper, Rev. John",male,59.0,2.0,1.0,33638,61.3792,C126,S
286,602.0,839.0,0.0,3,"Daniel, Mr. Robert Williams",female,70.0,5.0,5.0,2626,71.0,E101,Q
287,338.0,839.0,0.0,1,"Kink-Heilmann, Miss. Luise Gretchen",male,30.5,1.0,2.0,250647,9.8458,E77,Q
288,477.0,839.0,0.0,3,"Hippach, Miss. Jean Gertrude",female,0.92,1.0,2.0,SC 1748,262.375,E8,C
289,108.0,839.0,0.0,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",male,46.0,1.0,6.0,345774,29.7,F2,S
290,573.0,839.0,1.0,2,"Becker, Master. Richard F",female,15.0,2.0,4.0,347068,56.4958,D49,Q
291,813.0,839.0,0.0,2,"Persson, Mr. Ernst Ulrik",female,49.0,0.0,5.0,SO/C 14885,35.0,D37,S
292,883.0,839.0,0.0,2,"Nicola-Yarred, Miss. Jamila",male,37.0,8.0,4.0,2695,14.0,B50,Q
293,314.0,839.0,1.0,?,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,26.0,1.0,0.0,A.5. 11206,8.1375,E10,Q
294,414.0,839.0,0.0,2,"Silvey, Mrs. William Baird (Alice Munger)",female,2.0,1.0,4.0,11753,12.875,D49,Q
295,883.0,839.0,0.0,2,"Smith, Mr. Thomas",female,56.0,2.0,5.0,SOTON/OQ 392090,221.7792,C82,Q
296,218.0,839.0,0.0,3,"Braund, Mr. Lewis Richard",male,42.0,5.0,3.0,STON/O 2. 3101294,11.2417,E77,Q
297,485.0,839.0,0.0,3,"Brewe, Dr. Arthur Jackson",female,0.75,3.0,6.0,250648,66.6,F33,S
298,680.0,839.0,0.0,3,"Vanden Steen, Mr. Leo Peter",male,,4.0,4.0,C.A. 33112,36.75,D6,S
299,151.0,839.0,1.0,1,"Badt, Mr. Mohamed",female,11.0,8.0,3.0,220845,27.7208,E68,Q
300,180.0,839.0,1.0,1,"Goldschmidt, Mr. George B",female,1.0,8.0,2.0,365222,15.0,E121,S
301,530.0,839.0,1.0,3,"Willey, Mr. Edward",female,0.75,4.0,5.0,A/5. 2151,79.65,A20,
302,801.0,839.0,1.0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,11.0,0.0,6.0,PC 17758,7.55,B51 B53 B55,C
303,101.0,839.0,1.0,3,"Burke, Mr. Jeremiah",male,9.0,8.0,5.0,2678,15.2458,C148,S
304,675.0,839.0,0.0,3,"Weir, Col. John",female,42.0,4.0,0.0,36928,21.6792,B69,C
305,190.0,839.0,1.0,2,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,42.0,4.0,3.0,3101278,66.6,E40,C
306,239.0,839.0,1.0,?,"Markun, Mr. Johann",female,31.0,3.0,5.0,SC/PARIS 2133,61.3792,T,S
307,76.0,839.0,1.0,1,"Cohen, Mr. Gurshon ""Gus""",male,55.0,1.0,5.0,17764,12.875,E49,C
308,209.0,839.0,1.0,2,"Keane, Mr. Andrew ""Andy""",male,56.0,0.0,2.0,345763,11.5,E36,Q
309,527.0,839.0,1.0,1,"Newell, Mr. Arthur Webster",female,14.0,0.0,2.0,14973,26.3875,C90,Q
310,318.0,839.0,0.0,?,"Beesley, Mr. Lawrence",male,37.0,8.0,2.0,330959,39.6,E49,Q
311,308.0,839.0,1.0,2,"Nankoff, Mr. Minko",female,14.0,8.0,6.0,PC 17759,7.25,G6,
312,498.0,839.0,1.0,3,"Mockler, Miss. Helen Mary ""Ellie""",male,37.0,0.0,0.0,19988,34.0208,D6,C
313,774.0,839.0,0.0,?,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,18.0,2.0,6.0,11771,153.4625,E12,Q
314,425.0,839.0,1.0,?,"Sjostedt, Mr. Ernst Adolf",female,65.0,2.0,3.0,PC 17761,39.0,A23,C
315,281.0,839.0,0.0,3,"Johnson, Mr. Malkolm Joackim",female,34.0,4.0,0.0,A/5 3540,10.1708,C52,
316,507.0,839.0,1.0,?,"Emanuel, Miss. Virginia Ethel",male,70.5,3.0,6.0,28665,13.5,B51 B53 B55,Q
317,401.0,839.0,0.0,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,0.75,8.0,2.0,347074,9.8375,F G63,Q
318,873.0,839.0,1.0,2,"Cunningham, Mr. Alfred Fleming",male,53.0,1.0,0.0,336439,15.9,C78,C
319,54.0,839.0,0.0,?,"Backstrom, Mr. Karl Alfred",female,34.5,0.0,2.0,13049,14.4583,D9,Q
320,155.0,839.0,0.0,3,"Johannesen-Bratthammer, Mr. Bernt",male,40.0,1.0,2.0,PC 17475,13.0,E49,
321,717.0,839.0,0.0,2,"Celotti, Mr. Francesco",male,20.5,8.0,1.0,347087,8.7125,B69,C
322,456.0,839.0,1.0,3,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,51.0,8.0,2.0,373450,78.2667,B57 B59 B63 B66,
323,723.0,839.0,1.0,?,"Davis, Miss. Mary",male,0.67,2.0,2.0,29750,35.5,B28,
324,255.0,839.0,1.0,1,"Frolicher-Stehli, Mr. Maxmillian",female,19.0,8.0,6.0,350025,14.4583,D17,S
325,212.0,839.0,0.0,2,"Holm, Mr. John Fredrik Alexander",male,42.0,1.0,0.0,2683,23.45,C47,Q
326,290.0,839.0,0.0,?,"Badt, Mr. Mohamed",female,40.5,8.0,0.0,348123,79.65,B39,
327,343.0,839.0,1.0,2,"Strom, Miss. Telma Matilda",male,30.5,3.0,2.0,S.O./P.P. 3,8.1375,F2,
328,58.0,839.0,1.0,3,"Hedman, Mr. Oskar Arvid",female,43.0,3.0,4.0,2908,23.0,C46,Q
329,828.0,839.0,1.0,2,"Johnson, Mr. William Cahoone Jr",female,24.5,4.0,1.0,SOTON/O.Q. 3101312,22.3583,B71,S
330,36.0,839.0,0.0,1,"Behr, Mr. Karl Howell",male,34.5,3.0,5.0,STON/O 2. 3101285,13.7917,D46,C
331,644.0,839.0,0.0,2,"West, Mr. Edwy Arthur",male,74.0,4.0,4.0,CA. 2314,25.5875,B37,Q
332,140.0,839.0,1.0,1,"Frauenthal, Dr. Henry William",male,1.0,0.0,1.0,113055,151.55,B78,C
333,640.0,839.0,0.0,2,"van Melkebeke, Mr. Philemon",female,9.0,4.0,1.0,STON/O 2. 3101273,108.9,B19,S
334,243.0,839.0,1.0,1,"Laroche, Miss. Simonne Marie Anne Andree",male,74.0,8.0,4.0,349237,9.2167,A7,Q
335,816.0,839.0,1.0,?,"Madigan, Miss. Margaret ""Maggie""",male,4.0,2.0,1.0,SOTON/OQ 392089,52.5542,E101,S
336,329.0,839.0,1.0,2,"Parrish, Mrs. (Lutie Davis)",male,20.0,2.0,3.0,PC 17757,9.2167,C46,
337,310.0,839.0,1.0,1,"Osman, Mrs. Mara",male,44.0,4.0,1.0,365222,0.0,F4,
338,126.0,839.0,1.0,2,"Oreskovic, Mr. Luka",male,15.0,5.0,1.0,C.A. 2315,133.65,E34,S
339,507.0,839.0,0.0,3,"Beesley, Mr. Lawrence",male,18.0,1.0,0.0,C.A. 24580,7.925,C62 C64,Q
340,382.0,839.0,0.0,?,"Sutehall, Mr. Henry Jr",female,59.0,5.0,0.0,350407,9.4833,B41,
341,823.0,839.0,0.0,1,"McKane, Mr. Peter David",female,58.0,1.0,6.0,C.A. 33112,8.3625,E38,C
342,458.0,839.0,1.0,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,0.83,5.0,1.0,12233,9.8417,B82 B84,Q
343,834.0,839.0,1.0,?,"Doharr, Mr. Tannous",male,1.0,3.0,4.0,347064,15.2458,A24,
344,781.0,839.0,1.0,1,"van Billiard, Mr. Austin Blyler",male,48.0,5.0,3.0,113760,29.125,C78,
345,639.0,839.0,1.0,?,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,3.0,8.0,4.0,3101264,8.6833,E58,
346,211.0,839.0,0.0,?,"Ryerson, Miss. Susan Parker ""Suzette""",male,65.0,5.0,4.0,111240,13.0,C90,
347,318.0,839.0,1.0,?,"Mellinger, Miss. Madeleine Violet",male,44.0,8.0,0.0,248731,27.7208,C93,C
348,664.0,839.0,0.0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,5.0,2.0,1.0,349252,38.5,E121,
349,471.0,839.0,0.0,?,"Moen, Mr. Sigurd Hansen",male,28.5,1.0,4.0,231919,37.0042,D20,C
350,848.0,839.0,1.0,2,"Sandstrom, Miss. Marguerite Rut",male,20.5,4.0,1.0,PC 17595,134.5,F G73,C
351,264.0,839.0,0.0,2,"Butler, Mr. Reginald Fenton",male,45.0,3.0,3.0,33638,22.025,C82,C
352,96.0,839.0,0.0,2,"Carrau, Mr. Francisco M",female,44.0,3.0,1.0,371362,7.875,E36,S
353,141.0,839.0,1.0,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",male,16.0,2.0,4.0,330931,42.4,D21,Q
354,11.0,839.0,1.0,3,"Spencer, Mrs. William Augustus (Marie Eugenie)",female,8.0,5.0,3.0,28424,8.4583,B69,
355,118.0,839.0,0.0,2,"Jarvis, Mr. John Denzil",female,34.0,8.0,0.0,2668,20.575,B50,S
356,612.0,839.0,1.0,2,"Baclini, Mrs. Solomon (Latifa Qurban)",female,35.0,8.0,6.0,248723,8.05,B49,S
357,294.0,839.0,1.0,3,"Holm, Mr. John Fredrik Alexander",male,34.5,8.0,5.0,349214,9.4833,C111,C
358,664.0,839.0,0.0,1,"Klasen, Mr. Klas Albin",male,57.0,4.0,0.0,PC 17609,8.85,C83,
359,234.0,839.0,0.0,?,"Andersson, Mr. August Edvard (""Wennerstrom"")",female,10.0,0.0,5.0,54636,7.75,D30,C
360,442.0,839.0,1.0,3,"Paulner, Mr. Uscher",male,32.0,3.0,6.0,330923,50.0,C82,C
361,521.0,839.0,0.0,?,"Beane, Mrs. Edward (Ethel Clarke)",male,58.0,3.0,4.0,19877,57.9792,D21,S
362,330.0,839.0,1.0,3,"Brown, Miss. Amelia ""Mildred""",female,24.5,2.0,5.0,110564,7.05,B41,C
363,584.0,839.0,0.0,3,"Najib, Miss. Adele Kiamie ""Jane""",female,39.0,0.0,3.0,349252,51.4792,C118,C
364,667.0,839.0,1.0,3,"Markun, Mr. Johann",female,0.75,4.0,5.0,SOTON/OQ 392089,7.7875,A23,S
365,258.0,839.0,0.0,?,"Cameron, Miss. Clear Annie",male,71.0,5.0,5.0,112059,33.0,C123,
366,18.0,839.0,0.0,?,"Dakic, Mr. Branko",male,60.0,1.0,6.0,349247,22.025,B71,
367,644.0,839.0,1.0,3,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,0.67,8.0,3.0,113501,36.75,B50,C
368,50.0,839.0,1.0,1,"Lindell, Mr. Edvard Bengtsson",male,34.0,1.0,4.0,219533,75.25,E36,C
369,491.0,839.0,0.0,?,"Nicholson, Mr. Arthur Ernest",female,74.0,5.0,0.0,A./5. 3235,9.4833,C87,C
370,378.0,839.0,0.0,1,"van Melkebeke, Mr. Philemon",male,10.0,3.0,6.0,347054,106.425,E36,S
371,816.0,839.0,1.0,3,"Cameron, Miss. Clear Annie",female,1.0,2.0,4.0,28425,9.2167,C104,Q
372,86.0,839.0,1.0,3,"Longley, Miss. Gretchen Fiske",male,29.0,0.0,3.0,19988,16.0,D11,Q
